lat,lon,DNI_1,DNI_2,DNI_3,DNI_4,DNI_5,DNI_6,DNI_7,DNI_8,DNI_9,DNI_10,DNI_11,DNI_12,GHI_1,GHI_2,GHI_3,GHI_4,GHI_5,GHI_6,GHI_7,GHI_8,GHI_9,GHI_10,GHI_11,GHI_12,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,W_1,W_2,W_3,W_4,W_5,W_6,W_7,W_8,W_9,W_10,W_11,W_12
41.5,-162.5,1.6946,2.1938,2.1636,2.4374,2.1614,1.3543,2.3568,3.0847,2.6782,2.2726,1.8084,1.477,1.5626,2.3446,3.2107,4.1496,4.5854,4.4542,4.9445,4.775,3.6845,2.5942,1.7069,1.291,8.94,8.59,8.38,9.0,9.99,12.35,16.54,19.13,18.1,14.79,12.07,10.1,12.25,11.26,10.9,10.16,8.99,7.94,7.07,7.08,8.49,9.96,11.14,12.47
42.5,-162.5,1.6212,2.1648,2.1319,2.501,2.1194,1.2566,1.8422,2.5303,2.4682,2.2534,1.7585,1.4827,1.476,2.2846,3.1565,4.1083,4.506,4.3574,4.6685,4.4974,3.5126,2.5169,1.6238,1.2288,8.05,7.81,7.59,8.24,9.22,11.39,15.51,17.99,17.04,13.81,11.15,9.21,12.03,11.25,10.96,10.35,9.13,8.07,7.43,7.38,8.66,10.17,11.35,12.5
43.5,-162.5,1.6296,2.1396,2.1732,2.5042,2.035,1.235,1.5725,2.1175,2.2834,2.316,1.7611,1.4868,1.4153,2.2104,3.0643,4.0658,4.4182,4.3085,4.4621,4.2403,3.3624,2.4586,1.5391,1.1717,7.27,7.04,6.84,7.48,8.5,10.52,14.39,16.89,15.94,12.86,10.22,8.36,12.0,11.32,11.05,10.54,9.27,8.19,7.74,7.69,8.88,10.45,11.54,12.54
44.5,-162.5,1.559,2.1722,2.1626,2.545,1.9188,1.1892,1.2641,1.6066,2.1612,2.2502,1.638,1.4074,1.3298,2.1444,2.995,4.025,4.3404,4.2317,4.2156,3.9696,3.2558,2.3503,1.4345,1.0932,6.54,6.35,6.17,6.82,7.85,9.8,13.46,15.83,14.98,12.04,9.43,7.64,11.95,11.43,11.06,10.65,9.29,8.29,7.77,7.89,9.11,10.65,11.61,12.48
45.5,-162.5,1.5317,2.0791,2.225,2.5536,2.0148,1.199,1.1165,1.4002,2.1838,2.281,1.6008,1.3954,1.2418,2.0165,2.9232,3.9648,4.3013,4.1398,4.0548,3.7313,3.1358,2.2879,1.3366,1.0222,5.85,5.69,5.48,6.14,7.22,9.1,12.52,14.86,14.13,11.28,8.66,6.9,11.95,11.53,11.06,10.75,9.28,8.41,7.84,8.08,9.32,10.87,11.77,12.39
46.5,-162.5,1.4813,2.0359,2.195,2.4624,2.0642,1.1726,0.9574,1.3315,2.1526,2.2075,1.5823,1.3337,1.1674,1.9238,2.8618,3.8861,4.285,4.1203,3.9492,3.6058,3.0677,2.2128,1.279,0.9542,5.24,5.12,4.87,5.53,6.66,8.57,11.73,14.0,13.29,10.6,7.97,6.24,11.93,11.63,11.06,10.83,9.27,8.47,7.92,8.25,9.47,11.05,11.92,12.34
47.5,-162.5,1.4539,1.9565,2.1938,2.4367,2.0914,1.1791,0.8882,1.231,2.093,2.2094,1.5156,1.2869,1.0865,1.8182,2.797,3.8422,4.2766,4.1102,3.8717,3.4831,2.9782,2.1386,1.212,0.8798,4.68,4.58,4.29,4.97,6.18,8.06,11.08,13.23,12.56,9.98,7.36,5.65,11.89,11.61,11.04,10.82,9.2,8.42,7.95,8.31,9.64,11.22,12.01,12.26
48.5,-162.5,1.3786,1.8593,2.2879,2.4134,2.0779,1.1933,0.8232,1.1539,2.0938,2.1694,1.4467,1.2434,1.0039,1.7182,2.7658,3.8136,4.3032,4.1052,3.8006,3.4039,2.9261,2.0678,1.1422,0.8071,4.19,4.08,3.78,4.47,5.74,7.65,10.57,12.6,11.97,9.49,6.89,5.18,11.7,11.44,10.95,10.76,9.13,8.31,7.94,8.36,9.77,11.31,12.01,12.17
49.5,-162.5,1.3123,1.801,2.3513,2.4022,2.2001,1.1695,0.8242,1.1731,2.1238,2.1276,1.4597,1.2019,0.9134,1.6354,2.7214,3.7644,4.3106,4.0862,3.7675,3.366,2.8886,1.9884,1.0764,0.7426,3.79,3.67,3.35,4.09,5.42,7.38,10.22,12.08,11.54,9.05,6.48,4.78,11.48,11.29,10.89,10.67,8.98,8.15,7.92,8.36,9.9,11.32,12.06,12.08
50.5,-162.5,1.2281,1.7532,2.377,2.3753,2.2874,1.2439,0.8791,1.2528,2.13,2.0642,1.4844,1.1398,0.8263,1.5626,2.6424,3.7104,4.3586,4.1194,3.7639,3.3619,2.8346,1.9121,1.0118,0.6684,3.46,3.34,2.96,3.79,5.19,7.28,9.94,11.85,11.21,8.69,6.13,4.44,11.32,11.21,10.81,10.52,8.74,8.05,7.85,8.31,9.96,11.32,12.06,11.99
51.5,-162.5,1.1846,1.6764,2.436,2.4146,2.4031,1.3906,1.0582,1.4182,2.1012,2.0297,1.4362,1.0836,0.7589,1.4758,2.6098,3.6583,4.3699,4.1518,3.804,3.3521,2.7595,1.8204,0.9298,0.5974,3.14,3.05,2.6,3.51,5.08,7.31,9.91,11.74,10.99,8.36,5.81,4.13,11.16,11.04,10.68,10.27,8.48,7.91,7.72,8.2,9.98,11.26,11.95,11.82
52.5,-162.5,1.1849,1.6114,2.5687,2.4554,2.5032,1.6798,1.3502,1.6226,2.1187,1.9891,1.3651,1.0538,0.6924,1.3937,2.5752,3.6283,4.3721,4.2634,3.8652,3.3588,2.6986,1.7321,0.8491,0.5357,2.86,2.81,2.3,3.33,5.08,7.43,10.12,11.79,10.86,8.14,5.56,3.87,10.99,10.86,10.43,10.04,8.26,7.73,7.47,8.03,9.89,11.14,11.79,11.55
53.5,-162.5,1.2036,1.5427,2.8937,2.7295,2.7408,2.2135,1.7678,2.0155,2.4029,2.0573,1.3709,0.9876,0.6355,1.2893,2.5826,3.6523,4.4431,4.4494,3.9792,3.4493,2.7509,1.668,0.7927,0.4711,2.65,2.66,2.01,3.28,5.21,7.73,10.49,11.89,10.68,7.97,5.34,3.62,10.74,10.68,10.07,9.78,8.09,7.5,7.17,7.82,9.7,10.89,11.51,11.26
54.5,-162.5,1.2574,1.6255,3.4114,3.4186,3.6737,3.4534,2.8078,2.8354,2.7355,2.1199,1.3944,0.9816,0.5861,1.1664,2.6045,3.7109,4.631,4.8238,4.2571,3.6509,2.6779,1.5552,0.7174,0.4114,1.83,1.93,1.01,2.7,4.97,7.79,10.5,11.61,10.23,7.54,4.79,3.02,10.09,10.09,9.27,9.07,7.65,6.89,6.54,7.3,8.99,10.17,10.78,10.59
55.5,-162.5,1.1239,1.4681,2.8171,2.7194,2.7533,2.5274,1.9846,1.8252,1.807,1.807,1.1539,0.8304,0.5066,1.0798,2.3297,3.3674,4.2468,4.4306,3.9377,3.2299,2.34,1.4093,0.6084,0.3475,-1.54,-0.93,-1.98,0.82,4.09,7.54,10.35,10.99,8.75,5.23,1.88,-0.22,8.5,8.63,8.01,7.66,6.52,5.76,5.45,6.26,7.73,8.59,9.27,8.98
56.5,-162.5,1.0474,1.3956,3.0233,3.1507,3.3564,2.7787,1.9354,1.8914,1.9486,1.8214,1.1316,0.7541,0.4766,1.0884,2.5013,3.6888,4.655,4.6846,3.9806,3.2645,2.4084,1.4126,0.5863,0.3144,0.25,0.27,-1.37,0.93,3.57,6.9,9.89,11.22,9.71,6.55,3.51,1.71,10.11,10.07,9.21,8.75,7.37,6.42,6.24,7.26,9.0,10.01,10.72,10.42
57.5,-162.5,1.1352,1.6171,3.3998,3.5705,3.7987,3.2443,2.1084,2.1715,2.0791,1.7328,1.0733,0.7032,0.4517,1.097,2.6501,3.918,4.8336,4.9195,4.0939,3.3852,2.4082,1.3351,0.5258,0.2671,-1.77,-1.76,-3.49,-0.33,2.7,6.07,9.28,10.89,9.32,6.04,2.68,0.37,10.26,10.24,9.3,8.75,7.6,6.6,6.51,7.41,8.96,10.01,10.79,10.58
58.5,-162.5,1.1724,1.6934,3.6703,4.1647,4.5607,4.4489,3.1517,2.9794,2.3282,1.687,1.0567,0.6266,0.4404,1.1342,2.7288,4.003,4.9349,5.0602,4.2677,3.4757,2.3383,1.2146,0.4711,0.2304,-5.02,-4.15,-5.3,-1.1,2.83,6.68,9.64,11.24,9.72,5.84,1.24,-2.14,9.97,10.13,9.14,8.5,7.42,6.47,6.5,7.27,8.7,9.78,10.47,10.29
59.5,-162.5,1.2142,1.7364,3.3478,3.751,4.5806,4.4779,3.3691,3.061,2.46,1.9092,1.099,0.6598,0.3852,0.9799,2.3599,3.6312,4.8665,5.0561,4.254,3.3804,2.329,1.2254,0.451,0.1932,-8.76,-6.51,-7.13,-1.6,4.11,8.89,11.54,12.27,9.41,3.99,-2.34,-6.33,9.23,9.52,8.51,7.73,6.62,5.86,6.1,6.69,7.87,8.73,9.25,9.19
40.5,-157.5,1.6265,2.1254,2.058,2.3978,2.1881,1.5941,2.9208,3.8556,3.3583,2.1002,1.7758,1.4196,1.5972,2.3806,3.2299,4.1458,4.722,4.6687,5.2656,5.1581,4.0502,2.5944,1.7683,1.3404,10.15,9.7,9.41,10.11,11.15,13.62,17.53,19.92,19.43,16.22,13.18,11.21,12.31,11.11,10.84,10.02,8.72,7.8,6.46,6.5,8.2,9.83,11.02,12.22
41.5,-157.5,1.5526,2.1,2.0441,2.4168,2.1691,1.4873,2.4497,3.3847,2.9904,1.9987,1.7172,1.3723,1.5144,2.2975,3.1397,4.129,4.6284,4.5787,5.0429,4.921,3.7997,2.4847,1.6646,1.2545,9.34,8.93,8.62,9.31,10.33,12.6,16.65,18.98,18.46,15.27,12.3,10.38,12.2,11.13,10.98,10.22,8.89,7.96,6.75,6.84,8.38,10.1,11.25,12.34
42.5,-157.5,1.5226,2.0791,2.0441,2.4917,2.197,1.403,2.0887,2.8639,2.5464,1.9886,1.6541,1.3589,1.453,2.2226,3.0638,4.1021,4.567,4.4611,4.8552,4.655,3.5522,2.4053,1.5818,1.1933,8.55,8.22,7.85,8.55,9.54,11.73,15.58,18.05,17.47,14.38,11.47,9.63,12.12,11.21,11.06,10.39,9.06,8.11,7.07,7.13,8.58,10.34,11.45,12.47
43.5,-157.5,1.5842,2.0676,1.9978,2.5243,2.1413,1.3466,1.7318,2.4096,2.299,2.0311,1.6567,1.3699,1.3872,2.1449,2.9851,4.0536,4.4976,4.3889,4.6154,4.3517,3.3677,2.3465,1.5014,1.1359,7.82,7.5,7.16,7.87,8.88,10.94,14.61,17.02,16.42,13.51,10.63,8.84,11.96,11.25,11.0,10.56,9.16,8.2,7.37,7.44,8.85,10.5,11.59,12.49
44.5,-157.5,1.5535,2.051,1.9891,2.502,2.1278,1.3922,1.4282,1.9584,2.1178,1.9994,1.5718,1.3754,1.3142,2.0834,2.9237,4.021,4.4474,4.3318,4.3922,4.0951,3.2508,2.2702,1.4095,1.0882,7.12,6.83,6.45,7.18,8.26,10.19,13.69,16.08,15.48,12.66,9.86,8.11,11.86,11.28,10.95,10.64,9.22,8.32,7.62,7.75,9.12,10.68,11.78,12.46
45.5,-157.5,1.6066,2.0261,2.1005,2.539,2.2198,1.494,1.3109,1.735,2.1566,2.0426,1.5278,1.355,1.2521,1.9882,2.8898,3.9461,4.4069,4.2828,4.2086,3.889,3.1663,2.1931,1.3265,1.0195,6.44,6.18,5.81,6.55,7.68,9.57,12.93,15.23,14.61,11.87,9.16,7.45,11.78,11.29,11.01,10.74,9.3,8.43,7.74,8.03,9.39,10.92,11.97,12.38
46.5,-157.5,1.5617,1.981,2.1617,2.5814,2.2687,1.5653,1.1645,1.5355,2.1768,2.0333,1.5154,1.3529,1.1743,1.9092,2.8483,3.9077,4.3958,4.26,4.0366,3.725,3.1001,2.129,1.2725,0.9509,5.8,5.6,5.21,5.92,7.09,9.02,12.22,14.33,13.83,11.15,8.39,6.75,11.71,11.29,11.12,10.78,9.28,8.45,7.76,8.24,9.62,11.07,12.05,12.22
47.5,-157.5,1.5046,1.9332,2.2015,2.4629,2.2762,1.4105,1.0322,1.387,2.2097,2.0731,1.5026,1.3219,1.0939,1.8156,2.7773,3.8237,4.3745,4.2262,3.961,3.6053,3.0554,2.0798,1.2137,0.8774,5.24,5.06,4.65,5.36,6.58,8.47,11.55,13.64,13.1,10.51,7.78,6.15,11.65,11.25,11.12,10.77,9.22,8.42,7.7,8.41,9.73,11.11,12.13,12.13
48.5,-157.5,1.393,1.8744,2.2639,2.3938,2.297,1.3978,1.0154,1.3877,2.1826,2.0916,1.4806,1.2526,1.0013,1.728,2.7427,3.7538,4.3978,4.218,3.9259,3.5508,2.9998,2.0402,1.1374,0.8038,4.74,4.59,4.12,4.89,6.16,8.02,10.97,13.03,12.49,9.95,7.26,5.64,11.61,11.22,11.11,10.79,9.12,8.33,7.72,8.52,9.85,11.19,12.16,12.02
49.5,-157.5,1.2751,1.771,2.2874,2.3928,2.2735,1.3798,1.025,1.3702,2.2646,2.0616,1.4352,1.194,0.9168,1.6313,2.7103,3.7385,4.3507,4.223,3.9005,3.4651,2.9518,1.9517,1.0735,0.7337,4.27,4.15,3.64,4.46,5.8,7.7,10.6,12.51,11.99,9.5,6.82,5.17,11.56,11.15,11.0,10.65,8.93,8.25,7.71,8.55,9.93,11.21,12.12,11.92
50.5,-157.5,1.1976,1.6865,2.2726,2.3479,2.2483,1.4131,1.1232,1.429,2.2157,1.9469,1.4009,1.139,0.833,1.5468,2.6419,3.7195,4.333,4.2106,3.9204,3.3874,2.8714,1.8682,1.0188,0.673,3.9,3.81,3.22,4.09,5.55,7.54,10.36,12.2,11.68,9.15,6.43,4.78,11.41,11.04,10.94,10.5,8.78,8.18,7.81,8.57,9.98,11.26,12.11,11.85
51.5,-157.5,1.152,1.6452,2.3666,2.3986,2.3921,1.5444,1.3068,1.6013,2.2416,2.0011,1.3774,1.103,0.7644,1.4573,2.5963,3.6802,4.3874,4.2161,3.9859,3.3662,2.79,1.8089,0.9415,0.6074,3.59,3.5,2.88,3.86,5.44,7.53,10.34,12.11,11.46,8.84,6.08,4.45,11.15,10.94,10.81,10.26,8.54,8.07,7.85,8.5,9.97,11.25,12.02,11.76
52.5,-157.5,1.1354,1.6195,2.4535,2.4221,2.5462,1.919,1.6037,1.7904,2.2562,1.9721,1.3656,1.0538,0.6998,1.3726,2.5546,3.6514,4.4359,4.3726,4.0778,3.4351,2.7653,1.7347,0.8762,0.5402,3.29,3.22,2.56,3.67,5.42,7.74,10.48,12.19,11.34,8.56,5.74,4.14,10.99,10.9,10.57,9.98,8.36,7.92,7.77,8.38,9.96,11.13,11.92,11.71
53.5,-157.5,1.1052,1.6519,2.5798,2.5834,2.8915,2.4019,2.0683,2.2073,2.4566,1.974,1.3781,1.0006,0.6276,1.3111,2.514,3.6401,4.5336,4.5821,4.1904,3.5818,2.7648,1.6414,0.81,0.475,3.02,3.03,2.27,3.63,5.55,8.04,10.84,12.35,11.28,8.34,5.44,3.84,10.88,10.8,10.22,9.58,8.11,7.58,7.49,8.12,9.84,10.87,11.72,11.54
54.5,-157.5,1.0783,1.6483,2.7816,2.8798,3.251,2.9508,2.5586,2.7742,2.8841,2.0796,1.4218,0.9132,0.5719,1.2408,2.5126,3.689,4.6164,4.7779,4.3466,3.7445,2.8394,1.6102,0.7531,0.415,2.79,2.89,1.94,3.57,5.7,8.37,11.16,12.4,11.07,8.07,5.12,3.55,10.74,10.68,9.91,9.2,7.88,7.1,7.08,7.79,9.53,10.45,11.41,11.32
55.5,-157.5,1.1018,1.6786,3.281,3.3989,3.5695,3.4958,3.0458,3.2227,3.2321,2.2265,1.5007,0.8926,0.5342,1.2041,2.5937,3.823,4.7376,4.9836,4.5468,3.9235,2.9102,1.5946,0.7267,0.3727,2.15,2.33,1.14,3.17,5.57,8.5,11.21,12.24,10.75,7.73,4.61,3.04,10.47,10.4,9.62,8.75,7.5,6.51,6.64,7.36,9.04,9.96,11.04,11.0
56.5,-157.5,1.1654,1.7998,3.7728,3.9197,4.1544,4.1746,3.708,3.5076,3.072,2.251,1.6094,0.9106,0.4834,1.1436,2.6801,3.8688,4.8514,5.1204,4.6342,3.9118,2.6851,1.4714,0.6886,0.3427,-0.85,0.02,-1.34,2.02,5.22,8.51,11.21,11.93,9.87,6.16,2.13,0.38,9.34,9.23,8.72,7.82,6.67,5.72,5.62,6.29,7.62,8.65,9.59,9.78
57.5,-157.5,1.3853,1.8768,3.5566,3.335,3.4898,3.7217,2.8416,2.7506,2.5754,2.3153,1.643,0.989,0.451,0.9886,2.3052,3.4774,4.4225,4.931,4.1563,3.4291,2.375,1.3306,0.5741,0.2762,-5.72,-3.49,-4.5,0.96,5.66,9.51,11.97,12.25,9.32,4.28,-1.27,-3.82,7.92,8.13,7.42,7.05,6.17,5.37,5.46,6.06,7.11,7.69,8.23,8.39
58.5,-157.5,1.3922,2.0371,4.1767,4.0838,4.2024,4.2338,3.1997,3.107,2.9086,2.5212,1.7294,0.8688,0.433,1.0714,2.6878,3.8858,4.8758,5.1862,4.3486,3.5765,2.531,1.3946,0.5825,0.2513,-7.72,-4.95,-5.75,0.57,6.02,10.16,12.59,13.09,9.88,4.0,-2.52,-5.66,8.83,8.71,7.88,7.19,6.14,5.43,5.85,6.25,7.43,8.07,8.65,8.8
59.5,-157.5,1.4609,2.2358,4.7143,4.4954,4.3313,4.4146,3.2904,3.205,3.0739,2.4984,1.7323,0.8146,0.4138,1.1246,2.8913,4.1023,4.9882,5.3549,4.4436,3.6677,2.5267,1.3368,0.534,0.228,-12.3,-8.53,-8.61,-0.83,6.73,12.06,13.87,12.77,7.98,1.16,-7.26,-10.66,8.75,8.45,7.89,6.92,6.04,5.1,5.27,5.6,6.59,7.24,7.75,8.22
40.5,-152.5,1.5672,2.0345,2.3167,2.5469,2.2474,1.8727,2.7118,3.7404,3.7517,2.2726,1.6114,1.4796,1.5761,2.3335,3.342,4.2838,4.7134,4.7923,5.2507,5.1278,4.2245,2.7154,1.7189,1.3766,10.6,9.96,9.66,10.32,11.59,14.04,17.34,19.7,19.47,16.88,13.65,11.65,12.19,10.76,10.74,9.81,8.49,7.61,6.3,6.27,7.87,9.97,11.13,11.99
41.5,-152.5,1.5307,1.9642,2.2738,2.4907,2.2207,1.7076,2.3678,3.3758,3.2782,2.1535,1.565,1.4722,1.5115,2.2565,3.2479,4.2007,4.6726,4.6886,5.0808,4.9046,3.973,2.5656,1.632,1.3039,9.78,9.18,8.9,9.54,10.74,13.11,16.5,18.87,18.65,15.94,12.74,10.8,12.16,10.88,10.81,10.04,8.66,7.87,6.54,6.53,8.21,10.23,11.38,12.08
42.5,-152.5,1.517,1.9582,2.2133,2.485,2.1742,1.596,2.0136,2.8414,2.9467,2.0753,1.567,1.3966,1.452,2.203,3.1416,4.1635,4.608,4.5782,4.8672,4.6368,3.7642,2.4595,1.5641,1.2377,9.02,8.5,8.19,8.83,10.02,12.23,15.64,18.02,17.74,15.04,11.9,10.01,12.1,11.02,10.82,10.24,8.87,8.07,6.83,6.82,8.45,10.45,11.54,12.14
43.5,-152.5,1.5029,1.9457,2.1365,2.3777,2.1367,1.5175,1.7371,2.4612,2.6902,2.0746,1.5612,1.3517,1.3903,2.1314,3.0552,4.074,4.5348,4.4746,4.7062,4.3901,3.5604,2.3798,1.4695,1.1537,8.38,7.87,7.53,8.23,9.39,11.45,14.81,17.11,16.82,14.19,11.14,9.32,12.02,11.11,10.83,10.41,9.06,8.26,7.09,7.19,8.72,10.66,11.67,12.24
44.5,-152.5,1.5206,1.9742,2.1036,2.3513,2.2097,1.4575,1.4981,2.0995,2.4506,2.0105,1.5252,1.2965,1.3267,2.0642,2.9779,3.9979,4.5365,4.435,4.5014,4.1402,3.3996,2.2872,1.4146,1.0754,7.72,7.3,6.87,7.58,8.77,10.7,14.01,16.32,15.91,13.35,10.36,8.65,11.93,11.19,10.92,10.54,9.19,8.38,7.33,7.62,8.99,10.79,11.81,12.26
45.5,-152.5,1.5658,1.9272,2.1247,2.4682,2.2812,1.4585,1.3834,1.8602,2.3818,2.0371,1.5266,1.2667,1.2583,1.9716,2.8867,3.9521,4.4806,4.3529,4.3294,3.8971,3.2508,2.2142,1.3344,0.997,7.09,6.74,6.25,6.95,8.16,9.99,13.26,15.51,15.07,12.59,9.61,7.98,11.85,11.24,11.0,10.59,9.27,8.48,7.53,7.99,9.21,10.94,11.97,12.22
46.5,-152.5,1.5077,1.9183,2.1454,2.5476,2.3042,1.4398,1.2154,1.7071,2.2591,2.0126,1.4621,1.2499,1.1813,1.8828,2.8073,3.9281,4.4371,4.3111,4.1897,3.7464,3.1534,2.1372,1.2504,0.924,6.5,6.18,5.66,6.39,7.6,9.44,12.51,14.74,14.34,11.86,8.95,7.35,11.77,11.22,11.02,10.6,9.28,8.51,7.63,8.32,9.45,11.01,12.1,12.17
47.5,-152.5,1.4362,1.9193,2.1967,2.5694,2.225,1.4453,1.1018,1.5768,2.2937,1.9757,1.4522,1.2286,1.0829,1.8072,2.7614,3.8779,4.3718,4.2814,4.0337,3.6406,3.0598,2.0705,1.1863,0.8544,5.93,5.69,5.1,5.87,7.13,8.97,11.92,14.08,13.65,11.21,8.32,6.76,11.71,11.2,11.03,10.6,9.24,8.46,7.67,8.51,9.61,11.06,12.19,12.17
48.5,-152.5,1.3692,1.8662,2.2411,2.5255,2.263,1.5005,1.0596,1.4741,2.2742,1.9898,1.4546,1.1825,0.9986,1.7359,2.7197,3.8494,4.4014,4.2773,3.9967,3.5698,3.0072,2.0112,1.127,0.787,5.37,5.19,4.56,5.36,6.69,8.54,11.39,13.43,13.01,10.6,7.77,6.21,11.64,11.13,11.09,10.62,9.12,8.41,7.77,8.61,9.82,11.13,12.25,12.19
49.5,-152.5,1.3186,1.8142,2.207,2.454,2.1727,1.5535,1.1038,1.4314,2.2572,2.047,1.3975,1.1148,0.9214,1.651,2.6527,3.7982,4.3392,4.2965,3.9799,3.522,2.934,1.9546,1.0706,0.7159,4.88,4.71,4.07,4.93,6.29,8.18,11.0,12.96,12.5,10.11,7.3,5.72,11.5,11.11,11.05,10.6,8.99,8.34,7.84,8.69,9.9,11.19,12.22,12.2
50.5,-152.5,1.2262,1.7868,2.2846,2.4108,2.1343,1.6435,1.2074,1.4743,2.298,2.0618,1.3558,1.056,0.8335,1.5653,2.6203,3.7397,4.3013,4.2636,4.0039,3.493,2.8985,1.8715,0.9914,0.643,4.49,4.31,3.68,4.58,6.0,7.96,10.75,12.64,12.14,9.71,6.89,5.33,11.36,11.03,10.9,10.47,8.77,8.2,7.82,8.65,9.89,11.19,12.13,12.2
51.5,-152.5,1.1405,1.6874,2.335,2.3971,2.2901,1.6502,1.3464,1.5986,2.2361,2.029,1.3092,1.0034,0.7567,1.4623,2.567,3.7008,4.35,4.2638,4.0366,3.4721,2.8327,1.8103,0.9192,0.5794,4.15,4.02,3.33,4.29,5.86,7.92,10.67,12.48,11.88,9.37,6.52,4.96,11.26,11.01,10.74,10.23,8.61,8.07,7.78,8.61,9.97,11.13,12.1,12.12
52.5,-152.5,1.1254,1.6176,2.4602,2.4763,2.5025,1.7842,1.578,1.7983,2.262,2.0155,1.2677,0.9653,0.689,1.3694,2.5462,3.6739,4.4028,4.3457,4.087,3.48,2.76,1.7462,0.845,0.5153,3.8,3.69,2.99,4.05,5.76,7.95,10.69,12.43,11.7,9.09,6.16,4.61,11.13,10.96,10.55,9.91,8.38,7.96,7.76,8.51,10.02,11.01,12.08,12.03
53.5,-152.5,1.0414,1.5283,2.5692,2.6352,2.7048,2.0453,1.9171,2.0477,2.3083,1.9325,1.2727,0.8962,0.6166,1.2835,2.497,3.6929,4.4407,4.4746,4.1633,3.5479,2.7262,1.6524,0.7788,0.456,3.5,3.39,2.69,3.88,5.68,8.09,10.87,12.51,11.59,8.82,5.85,4.28,11.05,10.85,10.4,9.52,8.25,7.74,7.67,8.39,9.97,10.85,11.98,11.9
54.5,-152.5,0.9917,1.5113,2.6364,2.8625,2.8284,2.3832,2.2637,2.4142,2.495,1.913,1.2857,0.8566,0.5532,1.224,2.4595,3.7202,4.4899,4.5907,4.2617,3.6434,2.7209,1.5797,0.7226,0.4003,3.2,3.15,2.47,3.81,5.8,8.33,11.13,12.69,11.54,8.55,5.55,3.99,11.0,10.77,10.16,9.26,8.13,7.48,7.51,8.26,9.86,10.67,11.81,11.74
55.5,-152.5,1.0123,1.5838,2.8147,3.0902,3.1114,2.8435,2.7521,2.9309,2.8601,2.0573,1.3493,0.8566,0.5028,1.1614,2.436,3.7046,4.529,4.7465,4.4038,3.7721,2.7643,1.5396,0.6684,0.3528,2.98,3.0,2.37,3.92,6.07,8.68,11.51,12.83,11.46,8.3,5.28,3.72,10.72,10.65,9.78,9.0,7.87,7.12,7.28,8.05,9.51,10.29,11.43,11.38
56.5,-152.5,1.063,1.7254,3.3122,3.4471,3.636,3.6396,3.4325,3.4507,3.2062,2.2968,1.4623,0.8726,0.4716,1.1148,2.5121,3.7373,4.6399,4.9471,4.5967,3.9058,2.777,1.5094,0.6559,0.329,2.8,2.95,2.28,4.05,6.35,8.95,11.62,12.61,11.1,7.95,4.85,3.42,10.26,10.21,9.2,8.58,7.45,6.85,7.04,7.61,8.82,9.63,10.6,10.79
57.5,-152.5,1.4321,2.1658,3.6799,3.7603,3.731,4.0303,3.8678,3.6646,3.295,2.6074,1.8876,1.097,0.4469,1.056,2.2577,3.403,4.2518,4.7914,4.5638,3.7495,2.5337,1.3946,0.625,0.3048,-0.55,0.09,-0.45,2.44,5.92,9.41,12.27,12.4,9.82,5.83,1.76,0.11,8.48,8.34,7.8,6.99,6.08,5.41,5.23,5.78,6.87,7.69,8.74,8.89
58.5,-152.5,1.2295,1.9637,3.5748,3.8386,4.1309,4.5938,4.2919,3.9389,3.2491,2.4518,1.6099,0.839,0.3732,0.954,2.2675,3.5486,4.5576,5.0578,4.7347,3.853,2.5258,1.3097,0.523,0.2321,0.35,1.06,0.53,3.43,6.73,9.91,12.65,12.91,10.47,6.57,2.67,1.15,9.88,9.44,8.87,7.79,6.73,5.78,5.73,6.38,7.66,8.6,9.87,10.12
59.5,-152.5,1.1213,1.8641,3.5143,3.959,4.6493,5.1804,4.295,3.9593,3.2088,2.2512,1.459,0.671,0.306,0.8398,2.1182,3.4762,4.8718,5.544,4.8067,3.8434,2.467,1.1856,0.4404,0.1766,-0.13,0.48,0.16,3.1,6.36,9.47,11.8,12.39,10.41,6.71,2.53,0.89,9.3,8.82,8.08,6.7,5.65,4.8,5.19,5.58,6.8,7.84,9.0,9.23
40.5,-147.5,1.6764,2.0518,2.305,2.5231,2.2128,2.1082,2.7814,3.8606,3.8527,2.5673,1.6538,1.4789,1.6358,2.3635,3.3451,4.277,4.7381,4.9906,5.2675,5.1986,4.2641,2.8322,1.7419,1.3793,11.21,10.44,10.08,10.52,12.0,14.41,17.22,19.6,19.41,17.31,14.16,12.2,12.1,10.6,10.67,9.66,8.34,7.23,6.08,6.07,7.34,9.63,11.04,11.7
41.5,-147.5,1.6322,2.0306,2.3069,2.507,2.2085,1.9428,2.4667,3.5136,3.5218,2.4223,1.649,1.4438,1.5449,2.2826,3.3065,4.2576,4.7083,4.8132,5.0906,5.0006,4.0906,2.7017,1.6642,1.2953,10.41,9.68,9.32,9.8,11.21,13.52,16.43,18.91,18.68,16.46,13.29,11.35,12.08,10.74,10.77,9.91,8.56,7.55,6.32,6.31,7.65,9.86,11.25,11.92
